color1,color2,color3,color4,color5,class
264989,15726068,9739949,4609666,1319239,chicken_wings
5932955,529210,13554641,9939385,2178927,chicken_wings
8688798,1714488,14407379,3427696,11187381,chicken_wings
16514556,1131397,1120034,10006978,1998545,chicken_wings
1125821,15003640,1450104,11705791,4488401,chicken_wings
748720,15203581,401765,11000807,2538981,chicken_wings
1197693,8443095,3706300,466231,15793145,chicken_wings
988206,8232655,12440301,2836372,3896030,chicken_wings
5007036,1122460,10917071,1118782,14470893,chicken_wings
9024188,925517,3628691,462365,928639,chicken_wings
2710433,12442337,1317427,6790839,1586545,chicken_wings
3430561,6458588,2243708,1516621,4814015,chicken_wings
923163,14542301,10728359,2309196,6128760,chicken_wings
14207670,7829371,2237219,3360129,10396580,chicken_wings
8821935,1580342,13951974,5528150,2044544,chicken_wings
6321544,16186105,726309,11584951,2438478,chicken_wings
14871785,942282,8363682,995139,473491,chicken_wings
267880,1540845,410860,469935,7195638,chicken_wings
1721977,8427682,1118492,12504530,925005,chicken_wings
5394001,11781317,2762280,15266543,8556181,chicken_wings
7689329,16381428,11176111,3810130,5916581,chicken_wings
10792117,3561614,660007,1586022,14343131,chicken_wings
4093354,15198180,6197448,2839169,11450566,chicken_wings
661331,5617116,3307172,7392758,278419,chicken_wings
10203567,1981046,6520950,1120308,12764349,chicken_wings
4760803,2497339,12902637,3489449,7850214,chicken_wings
9674404,658966,3559533,731742,6256777,chicken_wings
14871535,1123969,2380231,2168618,8885169,chicken_wings
1849438,9151419,1122078,4680589,14344165,chicken_wings
5197916,11057853,466538,8948361,660020,chicken_wings
1846602,6847372,10728897,3296365,527379,chicken_wings
594842,14339320,597466,6120924,724288,chicken_wings
9748708,671929,15397110,860253,4944038,chicken_wings
9676969,13359828,871583,926796,5728113,chicken_wings
15192748,789786,10516050,3815499,5995685,chicken_wings
6709347,1317155,10918038,3100527,2239308,chicken_wings
6125426,336189,13423295,1001589,9873050,chicken_wings
6018268,991048,11134449,3118249,1460379,chicken_wings
424169,595501,5022618,14542047,541847,chicken_wings
1855136,11123653,929396,332858,8164261,chicken_wings
14148857,1323952,9743073,461152,2781928,chicken_wings
8487557,2238518,12826034,5659234,1063798,chicken_wings
1648184,10003885,4424363,2708346,13686998,chicken_wings
5859472,792103,14804201,3095640,9739445,chicken_wings
601578,15462139,67867,1939446,464766,chicken_wings
15853803,3229063,8225962,1383752,12631759,chicken_wings
1516663,11572160,659248,15725046,5069480,chicken_wings
1910612,15858162,10601410,2967444,5801896,chicken_wings
410291,1865954,3892134,204416,6194122,chicken_wings
6378575,12158061,15513236,3816000,1838107,chicken_wings
3833022,3750974,10860741,733836,394768,chicken_wings
6194122,410035,3957926,204416,1800417,chicken_wings
13687262,2968485,1449513,7773151,6254420,chicken_wings
1651302,9215667,4810898,264481,14344678,chicken_wings
198944,1798059,4898805,733035,536765,chicken_wings
7235166,11182219,790832,2307939,14012611,chicken_wings
1600220,1779818,6922980,14542327,668851,chicken_wings
11125951,1450295,3428711,15136496,7313063,chicken_wings
4292507,2364990,15462865,6962046,6796233,chicken_wings
11119810,7370646,15592174,1514556,3161971,chicken_wings
5268113,789261,16250607,10004157,3158337,chicken_wings
922651,8754332,4086391,10792883,1846348,chicken_wings
922134,1548784,548037,11980221,1064314,chicken_wings
10598600,467023,7050160,2315396,12373723,chicken_wings
9407611,2246522,4953522,1188673,10403542,chicken_wings
132358,5802412,10864073,3036275,1583412,chicken_wings
2905227,13428205,1912662,6396598,726057,chicken_wings
1385288,8611646,3825039,8951984,15590857,chicken_wings
11913689,1844573,6585742,1980821,10070970,chicken_wings
397336,8494753,2114120,10994638,4813425,chicken_wings
15268855,470614,7598572,3768756,1264777,chicken_wings
67087,3826082,530763,1391237,265770,chicken_wings
7355167,15067619,2708090,7115160,1188921,chicken_wings
263945,477099,11058616,5801603,1979978,chicken_wings
5273227,3361628,9610653,1845039,15526338,chicken_wings
2838655,11189180,924969,6982305,1388120,chicken_wings
597047,15654339,3829412,1918065,11379603,chicken_wings
14071732,1978187,2182813,10917536,7696510,chicken_wings
2368650,10319539,1052492,4477644,14792151,chicken_wings
2635614,15264746,9213852,5071500,1383728,chicken_wings
471176,10866659,881361,529995,478385,chicken_wings
9216219,1975152,15321321,10972279,2837708,chicken_wings
1249301,4827588,15464952,1390266,1254512,chicken_wings
12704490,4787465,3883887,983300,6066119,chicken_wings
3031165,4156356,8952767,14737356,1515592,chicken_wings
6859503,1915041,199478,3633087,728687,chicken_wings
2051509,526900,8436206,3567836,1190788,chicken_wings
7250587,998485,2715784,12896182,6255722,chicken_wings
3562375,14999001,1053462,2635864,6785949,chicken_wings
4737874,791588,7828086,263436,1715265,chicken_wings
8689580,14473947,1052692,3300521,2372196,chicken_wings
2827069,15989233,12631240,1576735,6249333,chocolate_cake
4541578,15460838,10116544,2169648,6126016,chocolate_cake
1908778,15201521,3819099,13622219,7174527,chocolate_cake
724758,14665793,13752269,2435648,6779764,chocolate_cake
4868692,15396335,1644574,10724526,8488335,chocolate_cake
9935763,65795,4935773,8027253,1777463,chocolate_cake
5277335,594712,1984344,6007483,12973819,chocolate_cake
16449017,1709610,6129064,9481672,2373727,chocolate_cake
2040888,9605768,12172730,263430,5202784,chocolate_cake
3485565,16121085,6514350,1567740,985148,chocolate_cake
2237755,7108482,11650518,5068135,8819617,chocolate_cake
461332,7838376,860231,5207688,1652846,chocolate_cake
13825021,3165057,1380657,5535678,7387122,chocolate_cake
2370118,13619413,658456,9868962,5137285,chocolate_cake
8870804,2496308,15648736,11629760,5322873,chocolate_cake
1647156,15659243,3952489,7049129,11583433,chocolate_cake
9875130,2833488,922134,7636881,5070960,chocolate_cake
1446428,12432051,15460583,4801359,8157311,chocolate_cake
792098,8491674,4824252,2113626,4224651,chocolate_cake
16052973,856631,12695473,2831975,6252679,chocolate_cake
13564128,1933449,2044211,5683371,11262903,chocolate_cake
1186084,12638689,8627647,6063783,3361632,chocolate_cake
4145249,4449013,5929697,7498878,13556450,chocolate_cake
657427,9022158,3228790,1514573,5923241,chocolate_cake
13880520,4213092,1842229,6845837,10331050,chocolate_cake
2368833,8037583,5203856,13224394,10079733,chocolate_cake
12178915,2169658,3685732,6129327,10864596,chocolate_cake
3029847,16118515,6255501,461857,12303817,chocolate_cake
7834754,2699831,15399156,11126461,921359,chocolate_cake
658962,16119282,7305589,3291972,11122098,chocolate_cake
5792869,1578520,9542258,3487807,14935456,chocolate_cake
532565,528952,1587068,1059430,263705,chocolate_cake
1118481,11384501,6585473,4147271,10068898,chocolate_cake
1649733,10331042,329484,13093830,6516340,chocolate_cake
9093319,529948,14611955,5471626,2046547,chocolate_cake
1845824,5990784,14868704,2376050,9475233,chocolate_cake
15398646,6780307,4078418,3900870,10009042,chocolate_cake
12699865,5006737,3556193,15397625,9739445,chocolate_cake
336445,11916245,3041157,16383228,199443,chocolate_cake
15331825,2765383,460812,8757173,5335174,chocolate_cake
4548468,14347238,2437691,9546150,397078,chocolate_cake
4080961,12633800,9147285,4162477,1843999,chocolate_cake
4688030,15792890,532295,9883092,394768,chocolate_cake
1845567,15923705,10534077,5402773,3295587,chocolate_cake
6197695,1385323,1182634,10869747,955384,chocolate_cake
1382966,14277341,5660793,3029599,9085115,chocolate_cake
6779778,15594484,3288108,1775049,10990780,chocolate_cake
16317434,3161679,8498363,4616842,856608,chocolate_cake
15989750,3296343,11453888,1122849,5928836,chocolate_cake
3102086,5473720,132369,9810118,1781584,chocolate_cake
1119021,7573953,4743320,12441071,2438761,chocolate_cake
4870485,12304827,9278352,2301215,1994400,chocolate_cake
1317675,13094089,8954551,15922418,4284027,chocolate_cake
16251379,2766664,8093322,1379852,4412778,chocolate_cake
6454928,2243150,13555671,462617,10006973,chocolate_cake
8490134,15593710,3750714,11909827,5660524,chocolate_cake
3495313,1714267,14347768,264728,7050955,chocolate_cake
993066,9951446,6141888,2648186,13101031,chocolate_cake
14317377,15595505,7300709,12306625,4139553,chocolate_cake
9608345,2639448,1188386,5466486,12766674,chocolate_cake
4801085,13097947,2898792,7305604,1381412,chocolate_cake
13290181,855830,8423051,15527653,10922152,chocolate_cake
9088969,16514554,5593439,7109003,3881787,chocolate_cake
854297,8432605,4021439,1778025,10934265,chocolate_cake
13556693,5335662,1913935,10467767,529705,chocolate_cake
11060419,2570835,1579550,6195362,15135727,chocolate_cake
2765367,15719349,10126709,6380116,397331,chocolate_cake
15988725,4283022,10270922,13688288,6789042,chocolate_cake
14737365,2573916,5933462,8895428,397853,chocolate_cake
3100794,856083,4418968,1976639,2637152,chocolate_cake
1255038,13165805,197660,9351363,5207713,chocolate_cake
197382,8759248,3164314,9137480,1712952,chocolate_cake
16512494,1453661,12630702,4679041,594999,chocolate_cake
3496344,789823,2309503,1186911,591647,chocolate_cake
1711907,10739448,3294046,7708860,9158624,chocolate_cake
1457491,8497845,398116,10929870,5803932,chocolate_cake
332337,16252670,998541,3247052,10341347,chocolate_cake
11974137,723736,5266344,1911152,8555232,chocolate_cake
2373736,15727095,6472670,1186606,4611994,chocolate_cake
16448764,6782351,4936025,9939379,1909040,chocolate_cake
1250078,14607332,6581372,3487564,10858676,chocolate_cake
8425889,15002094,3623036,1317954,12765392,chocolate_cake
16382715,3159130,1184291,10855868,5856907,chocolate_cake
13884371,132612,9148308,4410188,1515818,chocolate_cake
10264742,6911106,1644585,16118768,3555950,chocolate_cake
6910106,2426927,9742529,3350618,3611534,chocolate_cake
10870511,3422573,8568026,6520480,2167616,chocolate_cake
790817,13092293,2437188,9344677,5134196,chocolate_cake
15067107,723734,6647415,11712438,2831185,chocolate_cake
2369588,16316402,8421501,526863,12565686,chocolate_cake
7647957,2506375,12050928,4618163,1580114,chocolate_cake
16121079,461835,7904154,3096906,11655379,chocolate_cake
8362164,3427961,1252146,2903254,15398393,chocolate_cake
2787020,11912131,1053730,2576260,7841221,chocolate_cake
8623273,10663364,1581898,14673387,2769010,chocolate_cake
1981570,8956889,921904,14083568,5405352,chocolate_cake
2041152,7637416,16250874,4938105,2826117,chocolate_cake
6313603,1381154,14802161,3354450,9471671,chocolate_cake
16250869,7430752,2240068,3894183,10791079,chocolate_cake
1775928,8883089,12497067,5461602,15259340,chocolate_cake
592143,4543834,10392713,2305322,7762287,chocolate_cake
5267333,15660533,2171716,868287,9478853,chocolate_cake
12831182,1845572,16514300,526862,8619928,chocolate_cake
3951716,723733,7902106,6057594,2436155,chocolate_cake
729451,14149099,1052955,3819698,1910918,chocolate_cake
664150,3452149,1987018,14219518,7595261,chocolate_cake
6060948,1315345,10992053,9936800,3684670,chocolate_cake
3295587,10328983,660249,7371904,13485238,chocolate_cake
12247026,1710893,7378359,3625073,1652675,chocolate_cake
1054006,15331313,5862035,2570351,10071227,chocolate_cake
5012386,10135215,1843509,4544620,15262687,chocolate_cake
9357289,1517952,461346,4948691,1652949,chocolate_cake
6906740,789015,3292507,5329765,1252411,chocolate_cake
5723234,12960186,9475222,527655,1713245,chocolate_cake
527961,2783473,263737,1528507,930442,chocolate_cake
1316377,10004121,13159610,3752812,6977660,chocolate_cake
9085607,1708836,13883864,6247529,4752535,chocolate_cake
3482145,8750209,16313532,6445655,12087357,chocolate_cake
1384000,10271441,5798325,13688808,1780629,chocolate_cake
15201008,4086119,8500658,12704984,1651258,chocolate_cake
732762,9758969,266785,6864610,1989024,chocolate_cake
1514540,13948891,11516358,2896975,6060428,chocolate_cake
5787228,12303810,8548988,3944501,15133675,chocolate_cake
2103840,7902904,5987688,13556963,12494724,chocolate_cake
2104610,15194839,3619147,9152445,6255238,chocolate_cake
6251909,15396332,3552858,11183779,1841718,chocolate_cake
996981,14744316,3041982,6863597,725285,chocolate_cake
7303023,2959943,9018532,4287110,15657442,chocolate_cake
4955307,1066067,2319225,270624,7195859,chocolate_cake
7509176,593176,3363455,10274024,1188164,chocolate_cake
13099228,5727827,16054517,1448731,8760739,chocolate_cake
12118260,4282474,6407408,1319479,7638683,chocolate_cake
9934500,3684686,6251640,13491689,1644067,chocolate_cake
1445672,11185848,7175568,14276827,3098990,chocolate_cake
8753823,856356,13225681,5661816,10989753,chocolate_cake
403763,14023670,1791581,4429209,8248279,chocolate_cake
854816,10133714,2373013,12830698,5796802,chocolate_cake
2040363,16118254,10854043,13748420,4213340,chocolate_cake
6058634,14870508,2505834,793139,10399674,chocolate_cake
9075578,3677455,5855061,2962750,12631480,chocolate_cake
12839922,1251631,3756411,7900597,16317692,chocolate_cake
3821729,14346995,461880,2037172,9340114,chocolate_cake
4020598,7115451,11854328,527900,2242381,chocolate_cake
3225950,13360106,1711162,6254746,11386065,chocolate_cake
1455184,12442076,5007995,1291991,529437,chocolate_cake
11179421,855583,14669279,3687266,5597071,chocolate_cake
922894,13627611,6584934,3031088,9809814,chocolate_cake
8229048,1120053,14280182,2232751,3754346,chocolate_cake
13290950,2436152,7762026,263689,10526615,chocolate_cake
1315616,14213083,3419995,7911901,10397606,chocolate_cake
131331,6519445,8958917,3485031,12180455,chocolate_cake
5661822,15265516,2765640,11298123,10659249,chocolate_cake
4873878,8626888,4345171,11523825,1317162,chocolate_cake
15725812,3163243,8295077,988201,11583178,chocolate_cake
3030864,15197408,7109755,1381656,10271163,chocolate_cake
2697008,11779275,8948890,4213099,15065828,chocolate_cake
13753302,461843,5340558,2241860,10792870,chocolate_cake
15133930,989222,10400699,5994642,3096921,chocolate_cake
6932690,2043450,14874872,4027279,10348781,chocolate_cake
6055278,2834006,10195854,15723741,592404,chocolate_cake
4212576,14214630,2891297,10062474,7028778,chocolate_cake
2295850,14216954,6252169,9875406,3221590,chocolate_cake
5923156,11776965,1120541,8288921,15396335,chocolate_cake
10729920,3487807,15923705,7703706,5068660,chocolate_cake
4218517,12310519,1259889,8957655,861257,chocolate_cake
11707294,9208704,5853522,13945030,856351,chocolate_cake
8752540,1119533,3099511,14671580,572944,chocolate_cake
6057850,15856881,1380880,10402760,2963003,chocolate_cake
5787215,15202287,9883818,4533028,7047548,chocolate_cake
5402506,1053733,12443380,3954031,7836856,chocolate_cake
3815243,13419467,6447986,9803684,1315875,chocolate_cake
9820386,2963062,2297670,4616872,7516364,chocolate_cake
9940154,3619188,6057884,12439764,2827322,chocolate_cake
5747669,2039872,10348765,3045299,2901606,chocolate_cake
9942455,3226433,7902109,856852,5203313,chocolate_cake
2954031,9338470,6317446,9875128,5193300,chocolate_cake
13160407,2041397,9738652,593681,3949425,chocolate_cake
3619677,9674159,13425124,1579302,6515073,chocolate_cake
13106428,660256,9014415,1516391,8769757,chocolate_cake
3760499,12708329,858656,2178381,8495011,chocolate_cake
2767187,9277328,1645862,12364702,5724764,chocolate_cake
2105888,10460050,7828851,12235947,4802374,chocolate_cake
10592930,264466,12171703,8685709,3557486,chocolate_cake
793627,13624028,8292223,2317666,5624546,chocolate_cake
11706769,1846605,13944498,10191206,3689582,chocolate_cake
12838118,1256021,4819108,331307,8572122,chocolate_cake
16513785,3684930,1381402,8750724,13618121,chocolate_cake
11449791,329746,7570065,2243163,13364471,chocolate_cake
3290956,12434354,4673633,16117733,8161674,chocolate_cake
4671315,15987951,2106681,12177104,1316387,chocolate_cake
4679314,1515097,657172,6457783,11127537,chocolate_cake
1776169,10200493,13424344,3755890,7831689,chocolate_cake
990264,12239307,13036020,9083046,4216434,chocolate_cake
4991266,5931983,1,7452401,5723017,chocolate_cake
2239308,14872823,9085111,1053469,3951479,chocolate_cake
15593706,2234688,5722722,11579309,2071660,chocolate_cake
3756697,11722490,657705,6196671,1844829,chocolate_cake
67339,1986928,996944,400176,3108502,chocolate_cake
4680854,1121838,11128283,1915510,8234422,chocolate_cake
16383228,1845813,4756133,2642555,9625320,chocolate_cake
